278830,20545,10868,6639,4618,3086,1889,1409,1169,801,537,444,371,217,203,137,82,79,59,30,34,49,20,16,27,28,21,21,19,24,14,8,6,6,5,3,10,11,10,8,11,9,6,8,15,5,1,2,6,1,3,4,4,10,0,1,2,2,0,1,0,1,1,1,1,1,3,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,2,0,0,0,3,1,1,0,1,2,1,1,2,2,3,2,3,7,3,1,8,5,6,9,9,12,6,12,4,6,13,9,3,12,14,22,24,15,13,30,18,16,28,57,51,74,111,140,157,235,217,1107,366,443,644,870,1209,1523,2256,4085,5581,8959,16720,63832,310501,
36557,11227,7200,4501,3078,1982,1467,1043,834,570,415,340,251,216,182,97,61,42,57,45,40,27,20,38,18,13,22,16,9,11,8,13,10,5,3,15,11,7,4,5,9,2,5,1,4,4,1,1,5,3,3,1,0,1,2,1,0,1,1,2,3,0,0,1,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,1,1,3,2,2,2,0,1,4,2,2,7,2,1,3,3,2,3,4,0,1,6,8,8,16,5,12,16,9,7,9,13,11,12,14,18,27,9,17,17,28,34,50,78,101,155,196,226,219,252,320,436,491,928,1024,1277,2016,2882,5949,8174,15142,39740,102772,107122,
16564,6457,4503,3062,2018,1450,1185,786,515,351,356,248,152,144,105,67,49,50,45,33,31,29,20,42,23,18,8,9,9,9,15,13,2,13,15,12,10,4,6,5,6,6,3,4,3,0,2,2,1,0,0,0,0,2,2,1,1,2,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,1,0,0,3,3,3,1,3,1,3,5,1,1,3,6,3,5,2,3,8,11,6,9,8,7,29,12,5,17,9,14,14,19,25,10,31,24,28,45,47,94,105,150,178,186,252,262,281,356,434,580,1955,1146,1626,2352,3705,6307,11982,25498,53500,51458,34945,
6840,3832,2744,1862,1410,1006,703,467,401,324,237,192,115,139,70,50,40,48,40,28,23,25,19,15,6,16,9,14,14,6,12,4,4,10,14,7,7,8,4,6,3,5,1,5,0,2,2,1,0,1,2,0,4,1,4,0,1,4,2,3,1,1,1,0,1,0,0,0,0,1,3,0,1,1,0,0,0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,3,0,1,5,2,1,1,0,1,0,1,1,3,1,3,5,2,5,2,1,3,2,3,3,5,10,5,5,12,5,31,16,6,13,11,9,7,10,15,22,24,18,27,39,36,33,57,66,142,172,175,179,220,211,309,377,391,512,2151,4151,1326,1999,2803,5412,9863,16067,29105,28627,17111,19325,
3179,2201,1754,1596,1041,720,484,332,346,299,180,122,117,100,57,64,40,36,34,34,17,16,11,19,12,19,16,6,3,10,5,7,5,12,10,26,3,3,3,2,2,7,2,2,5,1,3,0,4,2,2,0,1,0,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,2,2,2,3,0,0,2,0,2,3,2,5,3,3,3,10,6,4,3,1,3,6,6,9,7,6,15,3,10,8,15,21,10,13,17,18,13,16,21,21,36,48,45,85,99,148,173,191,171,169,3411,420,360,437,583,991,1223,1646,2435,3786,6963,10427,17073,19525,14613,8695,10981,
1909,1428,1143,844,771,484,314,330,182,148,130,110,166,92,56,37,62,54,29,19,15,14,15,8,24,11,12,4,10,10,10,12,2,7,6,2,6,1,5,6,5,4,1,6,2,2,0,1,3,0,2,2,0,0,1,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,2,0,2,4,3,3,4,4,3,0,3,2,4,4,4,0,3,9,4,3,3,6,5,16,9,13,8,10,16,13,15,11,31,25,17,25,30,40,40,55,83,96,114,136,249,221,152,200,5569,654,436,681,651,848,1246,1870,2851,4636,6722,10919,12318,13352,7068,5293,5373,
1219,842,708,663,564,395,249,219,183,108,107,84,67,55,59,71,70,83,21,18,12,14,19,22,16,14,11,9,11,12,4,8,10,9,1,8,7,3,2,4,3,1,2,16,1,1,1,1,2,0,1,2,0,3,0,1,4,1,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,2,1,1,5,1,1,3,2,3,2,1,4,3,5,4,4,6,5,6,6,6,3,10,16,10,9,12,9,10,12,17,20,24,26,42,55,32,41,49,89,69,95,232,130,163,147,118,220,210,299,437,597,640,1128,2102,2615,3760,5357,7078,7865,9408,5295,2907,3860,2635,
890,625,600,464,414,285,226,123,146,88,64,68,65,61,35,62,24,21,20,16,13,19,16,12,12,12,6,10,14,8,7,4,5,5,7,3,3,3,2,3,3,0,1,4,1,4,1,1,2,2,0,0,2,0,4,1,1,0,0,0,0,1,0,1,0,0,1,3,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,3,5,0,0,0,0,2,1,4,5,2,4,1,6,2,4,3,2,5,7,3,4,7,2,6,11,2,4,4,2,14,10,15,16,6,15,20,12,14,26,32,485,38,34,43,44,50,56,77,86,358,476,146,96,147,190,287,314,433,598,847,1533,2221,2627,3790,5205,5316,7539,6576,2358,1925,2797,1380,
740,577,408,281,274,187,198,121,126,100,79,65,67,52,42,25,40,13,55,22,53,34,23,19,16,10,8,14,7,3,6,4,4,1,3,2,6,1,2,5,1,4,0,0,4,3,3,1,1,1,4,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,1,1,1,3,4,2,3,1,1,3,1,3,7,1,5,11,5,4,4,8,7,3,5,13,4,16,12,7,11,13,14,15,20,37,23,30,170,42,39,43,95,69,135,128,115,88,117,109,108,293,284,285,366,476,774,1210,1332,2167,2575,4651,4143,4296,4745,2133,1614,1456,1582,847,
713,362,322,307,190,227,154,134,85,73,66,34,78,34,40,43,20,14,14,22,46,40,35,8,59,12,10,8,0,2,8,1,4,11,4,4,2,4,0,3,0,2,1,1,4,1,1,1,2,3,0,0,3,0,0,1,0,1,3,1,1,0,0,0,0,4,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,1,2,1,1,1,1,4,3,4,3,3,2,2,2,5,2,3,6,5,7,8,4,8,7,6,4,20,20,13,23,19,21,18,22,28,18,43,45,675,33,43,41,50,176,60,68,80,95,95,112,117,180,174,254,362,439,751,930,1284,1933,2015,3436,2999,3342,3783,1884,1265,1152,999,893,566,
