429424,59875,33975,8926,6312,2731,2183,1148,969,623,544,452,286,248,203,163,182,166,111,102,84,149,158,53,49,52,38,26,55,63,62,314,61,35,73,20,90,35,20,40,31,13,33,26,9,21,13,21,10,4,7,31,9,6,4,8,3,4,4,4,1,9,9,89,6,12,8,2,4,5,1,23,1,6,20,47,2,3,3,4,9,2,0,7,0,1,8,2,0,1,0,1,0,4,1,1,0,3,3,4,0,0,2,3,35,2,1,19,1,0,0,0,0,0,0,57,0,42,18,0,1,0,0,35,1,1,1,6,14,1,0,1,5,0,1,0,5,2,0,2503,0,0,0,1,2,2,0,0,1,0,1,2,0,62,1,1,1,1,2,0,0,4,8,4,1,4,0,9,0,3,0,3,2,152,1,3,21,3,1,4,1,15,0,19,1,2,109,3,1,73,2,526,7,28,4,3,3,6,11,1,5,2,5,12,7,8,9,5,22,31,14,24,16,18,34,15,17,17,35,15,18,189,57,1461,54,145,31,39,74,35,64,62,64,80,67,115,105,148,138,218,248,280,307,339,543,620,752,971,1490,2329,3835,7249,17508,41889,166600,1242201,
52099,18680,8738,5008,2619,1903,1402,864,877,487,558,344,332,195,201,146,128,142,119,88,68,58,55,48,47,32,32,32,40,27,35,56,32,30,24,20,34,21,23,14,24,18,12,7,9,11,16,7,7,5,5,8,7,7,3,7,2,4,7,13,11,1,2,5,23,3,5,2,3,2,3,4,1,2,8,2,0,1,0,0,0,1,1,2,2,0,1,1,3,1,1,2,4,1,1,1,4,1,0,0,2,2,13,0,0,0,1,1,1,2,1,3,0,0,0,1,1,0,2,0,1,0,0,1,0,0,12,2,2,0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,5,2,5,2,0,1,1,1,2,5,4,1,3,2,3,2,1,2,0,3,1,2,1,1,3,1,8,3,1,5,7,1,2,3,5,10,7,17,8,6,28,11,8,6,17,24,17,14,10,10,17,40,12,16,18,12,24,22,21,51,19,27,40,50,42,49,60,70,61,66,81,79,105,130,162,132,189,328,288,389,515,740,848,1102,1646,2445,3456,6056,14360,27457,83440,294640,155441,
21309,7073,4380,2827,1715,1340,814,865,585,438,316,253,234,183,190,211,176,113,98,70,60,54,54,49,41,39,28,41,67,41,35,17,29,29,34,28,26,16,29,20,31,25,17,13,18,17,8,7,5,13,4,5,3,5,4,8,5,5,7,3,6,11,10,2,2,6,2,1,3,3,5,68,1,6,1,2,0,2,4,2,3,0,2,0,0,14,6,1,0,0,4,4,1,2,2,0,0,1,2,2,6,4,3,2,2,7,1,2,2,2,3,3,1,1,0,4,0,2,0,0,1,0,1,1,1,1,1,2,3,1,1,4,0,2,1,2,1,4,0,0,4,0,0,0,2,0,2,1,0,0,0,0,0,2,4,0,1,1,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,2,1,7,3,2,2,0,3,4,0,5,2,4,2,5,3,0,88,5,2,1,12,10,11,4,9,8,11,25,9,13,24,28,11,16,24,19,16,15,8,12,39,30,27,14,34,74,42,67,31,42,51,59,74,94,116,148,97,115,105,136,174,164,217,302,322,440,603,894,1040,1103,1638,2162,3384,4903,9467,16211,50458,156973,78333,29140,
10915,3537,2294,1603,1428,841,742,494,431,361,322,329,199,253,141,147,163,108,85,110,75,59,47,41,46,62,38,34,40,26,32,47,32,64,38,26,29,23,22,39,20,16,15,28,5,6,4,11,16,7,4,5,6,8,5,7,13,4,5,2,7,3,4,2,6,0,4,5,2,0,0,1,1,2,3,0,1,0,1,0,2,2,2,0,3,1,0,1,4,1,4,3,3,2,0,3,0,5,1,0,2,1,4,0,5,3,0,3,0,1,4,1,0,0,0,0,1,0,0,6,1,0,3,10,2,0,0,0,2,10,4,2,1,1,0,1,3,2,0,2,3,3,1,0,0,2,1,1,2,7,0,0,0,2,0,1,1,1,0,2,0,1,2,1,1,7,11,1,0,3,0,0,1,5,6,3,2,1,5,1,0,1,18,3,1,1,0,2,0,5,16,3,4,8,5,0,1,5,27,10,6,19,21,15,16,18,32,37,17,46,14,29,16,16,16,65,16,14,31,31,42,48,152,88,49,61,50,54,59,88,73,107,123,117,122,187,272,317,450,430,501,607,676,771,1058,1387,2005,2873,4054,6142,9673,33395,105080,47897,17619,11801,
6116,2333,1387,1019,900,723,497,481,328,324,294,169,173,179,154,146,112,101,49,63,44,45,50,30,36,46,30,37,36,32,42,26,16,45,21,30,31,22,30,19,15,45,16,7,10,12,13,10,20,8,5,10,8,3,1,26,6,3,3,5,4,1,15,2,2,1,3,7,1,3,5,1,3,0,4,2,0,4,1,1,0,1,2,6,4,22,0,1,1,2,4,1,0,0,4,1,4,0,0,1,0,2,0,3,2,1,7,1,2,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,3,0,0,0,0,0,3,0,4,0,1,2,0,0,8,3,0,0,1,1,1,0,0,16,1,1,5,1,2,1,13,0,1,1,2,5,3,0,4,14,6,3,1,4,9,2,21,7,6,14,6,9,28,20,15,14,19,25,27,687,36,26,32,27,24,29,31,45,26,35,34,33,42,55,64,53,51,51,77,85,110,171,193,226,233,303,416,434,336,375,504,561,683,925,1233,1619,2923,2774,4281,7039,22254,83136,32115,11791,9063,5462,
4174,1363,897,738,535,530,415,347,228,246,163,141,136,118,123,97,114,79,89,61,116,49,35,49,35,79,53,38,40,37,43,18,25,25,22,12,29,22,18,7,20,16,13,10,7,15,7,12,44,13,12,17,3,8,3,2,5,16,11,2,7,11,21,1,0,1,36,2,1,2,5,1,24,1,8,2,1,1,2,1,2,3,3,4,8,0,2,0,1,3,1,2,3,0,1,0,1,1,2,0,1,5,0,2,1,7,0,1,0,1,0,0,0,1,0,4,0,0,0,0,2,1,0,8,1,3,2,0,3,1,9,3,5,1,0,0,0,0,1,0,37,1,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,2,1,0,1,1,0,0,2,11,2,2,3,2,0,0,2,1,2,1,5,8,6,5,0,10,12,6,6,10,16,48,24,20,24,41,17,66,46,48,45,48,41,32,22,48,47,53,30,24,37,47,43,48,56,92,97,149,152,186,215,199,180,195,199,272,306,285,348,397,494,570,815,1359,1723,1919,2231,3753,6367,16272,74450,21317,8886,6704,4917,3379,
3571,962,836,547,465,447,453,314,219,141,193,117,105,108,105,85,72,84,78,65,66,57,51,34,34,51,42,32,44,47,24,25,55,22,26,30,26,25,13,32,12,13,8,9,8,2,18,10,5,5,8,4,1,2,5,4,4,16,10,2,6,5,4,4,2,9,3,3,1,2,5,3,31,1,3,4,0,7,2,2,1,28,2,4,9,0,3,0,2,0,10,1,45,5,1,1,4,0,8,28,2,1,0,2,4,3,3,4,0,0,1,1,2,0,3,1,3,0,1,0,1,1,0,0,0,0,1,0,0,0,2,2,1,0,1,0,8,0,0,1,2,0,1,1,0,1,1,1,2,120,22,0,0,2,1,0,0,0,0,2,1,1,1,2,0,0,1,0,1,1,0,1,1,0,8,4,2,78,5,2,8,1,5,4,8,3,4,4,4,4,1,8,22,16,4,20,28,23,8,15,9,42,26,12,16,45,29,36,20,16,18,16,53,44,148,24,54,67,28,56,65,59,109,113,144,138,157,164,140,186,166,161,160,157,250,233,316,315,379,417,538,849,1163,1186,1464,2217,3908,5805,11712,144784,14147,6872,5565,5107,3622,2308,
2541,745,591,495,372,304,274,257,267,158,117,96,112,80,79,66,86,60,52,40,59,54,51,49,40,27,41,37,39,14,17,21,16,18,17,25,84,19,31,10,12,6,13,10,12,3,7,7,5,6,2,2,3,4,3,8,2,6,11,3,3,0,1,7,13,4,79,1,4,4,2,5,1,0,0,3,0,3,1,0,1,8,9,4,1,7,3,0,0,5,4,5,0,2,1,0,3,0,1,3,0,2,8,1,2,0,3,2,3,1,5,0,1,1,0,0,0,1,1,0,0,0,0,0,2,1,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,1,1,0,5,1,2,1,3,0,0,1,2,1,2,0,0,3,0,1,0,1,1,1,1,7,6,0,4,3,2,7,12,7,8,8,5,3,6,40,10,14,6,9,13,32,11,75,20,18,28,18,45,20,18,7,21,23,26,15,12,35,24,35,50,26,60,49,65,92,146,137,131,128,108,1713,158,144,95,103,117,114,171,159,220,210,219,258,289,419,578,840,874,1061,1398,1685,2587,4796,11551,88747,11316,5438,4421,6306,3725,2341,1595,
1920,685,485,443,699,303,175,179,204,147,158,105,93,77,68,67,83,56,56,57,46,38,34,30,48,63,45,59,25,17,15,14,17,21,20,20,26,16,17,14,6,7,5,1,2,4,5,5,2,1,3,5,5,7,2,1,2,2,1,3,1,4,2,6,0,2,2,2,3,0,3,2,1,1,1,1,1,3,1,5,3,4,1,3,3,2,3,3,2,0,37,5,2,2,2,3,2,0,4,11,0,2,3,2,2,1,1,0,3,2,1,1,0,4,0,2,0,0,0,0,2,0,1,1,2,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,4,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,5,0,1,0,1,0,2,7,1,0,124,24,35,17,13,6,14,11,10,6,5,10,11,15,6,16,16,15,27,18,19,11,21,10,33,19,8,10,8,9,32,31,25,32,43,31,44,53,102,158,120,118,92,88,98,100,96,84,76,81,99,85,106,200,172,175,165,165,207,252,335,571,555,593,652,811,1097,1545,2114,4597,11312,37337,11510,4315,3446,2806,3626,2394,1484,1120,
1634,437,361,318,232,181,161,145,137,147,121,83,98,104,150,57,55,53,58,100,47,34,41,31,35,37,70,30,35,36,26,20,22,32,22,14,8,11,19,5,10,12,3,6,4,2,8,3,9,4,6,4,1,10,1,5,1,2,5,0,1,2,1,2,1,4,3,3,4,0,1,0,4,3,0,1,0,0,1,1,1,3,1,0,1,1,3,0,4,3,88,3,1,5,0,1,1,0,3,3,3,4,1,1,1,0,1,0,0,0,1,1,2,1,1,0,1,0,2,1,0,0,0,0,0,2,1,0,0,1,1,0,0,3,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0,0,0,4,0,0,4,0,0,0,2,0,0,2,2,0,1,5,0,2,4,3,112,5,8,4,7,13,8,5,5,17,11,14,12,7,31,18,7,16,25,12,27,21,13,20,9,14,15,34,21,20,14,32,43,114,104,115,107,127,93,72,68,76,85,76,86,60,71,48,95,86,87,123,111,171,193,147,173,235,253,343,542,546,777,588,742,1144,1444,2002,3467,11793,32136,11213,3716,2827,2336,2575,2445,2456,1099,855,
